is_offer_completed,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social
False,M,68,85000.0,2015,9,21,5,5,7,bogo,True,True,True,False
True,M,26,49000.0,2017,5,14,5,5,5,bogo,True,True,True,True
True,F,90,104000.0,2017,8,26,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2017,8,22,10,10,7,bogo,True,True,False,True
True,F,30,40000.0,2017,10,15,5,5,7,bogo,True,True,True,False
True,M,58,83000.0,2017,9,6,2,10,10,discount,True,True,True,True
False,F,21,60000.0,2017,12,7,3,7,7,discount,True,True,True,True
True,M,48,42000.0,2014,2,16,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2016,10,11,10,10,7,bogo,True,True,False,True
True,M,36,62000.0,2014,8,20,5,5,5,bogo,True,True,True,True
True,F,86,40000.0,2016,7,15,3,7,7,discount,True,True,True,True
True,F,53,55000.0,2017,10,26,2,10,10,discount,True,True,True,True
True,M,39,81000.0,2018,2,6,5,5,7,bogo,True,True,True,False
False,M,47,62000.0,2017,12,23,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2017,2,23,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2016,9,26,10,10,7,bogo,True,True,False,True
False,M,23,54000.0,2017,7,28,5,5,5,bogo,True,True,True,True
True,F,60,85000.0,2017,6,14,10,10,5,bogo,True,True,True,True
False,M,28,59000.0,2017,10,30,2,10,10,discount,True,True,True,True
False,F,34,67000.0,2018,4,17,10,10,7,bogo,True,True,False,True
True,M,19,33000.0,2015,6,25,5,5,5,bogo,True,True,True,True
True,M,43,34000.0,2017,10,2,3,7,7,discount,True,True,True,True
True,F,59,36000.0,2017,9,15,2,10,7,discount,True,True,True,False
True,M,24,64000.0,2015,4,17,5,5,7,bogo,True,True,True,False
False,F,89,99000.0,2016,7,23,0,0,4,informational,True,True,True,False
True,F,48,90000.0,2017,12,5,5,5,7,bogo,True,True,True,False
True,F,71,73000.0,2017,12,19,5,5,5,bogo,True,True,True,True
False,M,58,61000.0,2016,10,19,2,10,10,discount,True,True,True,True
False,F,23,62000.0,2018,1,5,0,0,4,informational,True,True,True,False
True,F,68,68000.0,2018,3,8,10,10,7,bogo,True,True,False,True
False,F,60,88000.0,2017,9,27,5,20,10,discount,True,False,True,False
True,F,118,70598.23,2016,5,9,2,10,10,discount,True,True,True,True
False,F,94,86000.0,2018,3,21,0,0,4,informational,True,True,True,False
False,M,28,35000.0,2017,8,15,2,10,10,discount,True,True,True,True
True,O,51,80000.0,2017,9,25,2,10,7,discount,True,True,True,False
False,M,52,80000.0,2017,10,22,0,0,3,informational,True,True,False,True
True,M,71,61000.0,2016,8,12,5,20,10,discount,True,False,True,False
True,M,47,52000.0,2018,1,9,3,7,7,discount,True,True,True,True
False,M,20,52000.0,2018,6,23,0,0,3,informational,True,True,False,True
False,F,68,97000.0,2017,9,24,0,0,4,informational,True,True,True,False
False,M,49,50000.0,2016,5,14,10,10,5,bogo,True,True,True,True
False,M,24,59000.0,2018,3,19,2,10,10,discount,True,True,True,True
False,M,90,89000.0,2017,9,9,3,7,7,discount,True,True,True,True
True,F,33,30000.0,2017,8,19,5,5,5,bogo,True,True,True,True
False,M,62,79000.0,2017,7,30,0,0,4,informational,True,True,True,False
True,F,93,38000.0,2018,2,28,3,7,7,discount,True,True,True,True
False,M,74,55000.0,2017,9,23,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2018,1,11,0,0,4,informational,True,True,True,False
False,M,52,56000.0,2016,4,14,0,0,4,informational,True,True,True,False
True,M,31,43000.0,2018,7,14,2,10,10,discount,True,True,True,True
False,M,21,43000.0,2018,7,3,0,0,3,informational,True,True,False,True
True,F,51,81000.0,2015,8,23,10,10,5,bogo,True,True,True,True
False,F,30,42000.0,2017,11,22,2,10,10,discount,True,True,True,True
False,F,63,44000.0,2016,7,19,0,0,4,informational,True,True,True,False
False,M,48,45000.0,2017,12,3,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2017,8,27,10,10,5,bogo,True,True,True,True
False,M,63,50000.0,2017,8,22,5,5,5,bogo,True,True,True,True
True,F,44,51000.0,2017,1,19,3,7,7,discount,True,True,True,True
False,F,83,109000.0,2016,6,16,0,0,3,informational,True,True,False,True
False,F,20,30000.0,2016,8,24,0,0,3,informational,True,True,False,True
False,M,51,67000.0,2017,11,12,2,10,10,discount,True,True,True,True
False,M,78,35000.0,2018,7,21,5,5,7,bogo,True,True,True,False
True,F,77,119000.0,2017,12,29,2,10,7,discount,True,True,True,False
True,F,41,57000.0,2017,3,23,10,10,5,bogo,True,True,True,True
True,F,63,55000.0,2017,9,14,10,10,7,bogo,True,True,False,True
True,F,88,51000.0,2018,5,24,2,10,10,discount,True,True,True,True
True,M,58,114000.0,2016,8,16,10,10,7,bogo,True,True,False,True
True,M,32,53000.0,2016,6,4,3,7,7,discount,True,True,True,True
True,M,52,43000.0,2017,1,17,2,10,10,discount,True,True,True,True
False,M,29,41000.0,2017,9,3,0,0,3,informational,True,True,False,True
True,M,42,51000.0,2016,8,3,10,10,5,bogo,True,True,True,True
False,M,23,54000.0,2017,7,28,2,10,10,discount,True,True,True,True
True,M,54,86000.0,2017,7,27,3,7,7,discount,True,True,True,True
False,M,58,38000.0,2017,5,28,5,5,5,bogo,True,True,True,True
False,M,55,109000.0,2016,3,18,0,0,3,informational,True,True,False,True
False,F,68,76000.0,2017,9,28,0,0,3,informational,True,True,False,True
True,M,38,31000.0,2015,5,13,5,5,7,bogo,True,True,True,False
True,M,60,57000.0,2013,8,21,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2016,4,26,2,10,7,discount,True,True,True,False
True,M,32,40000.0,2015,1,8,2,10,10,discount,True,True,True,True
False,M,33,57000.0,2018,2,13,10,10,5,bogo,True,True,True,True
False,F,70,76000.0,2017,10,25,0,0,4,informational,True,True,True,False
True,M,72,45000.0,2018,1,22,2,10,10,discount,True,True,True,True
False,M,68,46000.0,2017,10,9,5,5,7,bogo,True,True,True,False
True,F,62,78000.0,2017,3,23,3,7,7,discount,True,True,True,True
True,M,76,43000.0,2018,1,8,2,10,10,discount,True,True,True,True
True,F,60,88000.0,2016,12,14,3,7,7,discount,True,True,True,True
True,M,34,34000.0,2018,5,28,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2017,1,21,10,10,5,bogo,True,True,True,True
True,M,65,76000.0,2015,9,29,5,5,5,bogo,True,True,True,True
True,M,69,53000.0,2016,9,15,5,5,5,bogo,True,True,True,True
False,F,40,62000.0,2017,10,4,2,10,10,discount,True,True,True,True
False,M,49,39000.0,2017,11,23,10,10,5,bogo,True,True,True,True
True,F,34,47000.0,2016,5,21,3,7,7,discount,True,True,True,True
False,F,30,47000.0,2017,10,2,10,10,5,bogo,True,True,True,True
True,F,55,101000.0,2015,10,22,10,10,7,bogo,True,True,False,True
True,M,52,73000.0,2016,3,17,10,10,5,bogo,True,True,True,True
True,M,50,92000.0,2015,10,30,10,10,5,bogo,True,True,True,True
True,M,54,36000.0,2017,4,2,10,10,7,bogo,True,True,False,True
False,M,29,41000.0,2018,4,16,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2016,4,8,5,5,7,bogo,True,True,True,False
True,M,52,53000.0,2017,10,19,10,10,5,bogo,True,True,True,True
True,M,51,95000.0,2017,2,11,5,5,7,bogo,True,True,True,False
False,M,34,71000.0,2014,10,21,10,10,5,bogo,True,True,True,True
False,F,62,88000.0,2018,6,25,2,10,10,discount,True,True,True,True
True,M,50,68000.0,2015,6,30,5,5,7,bogo,True,True,True,False
True,M,34,31000.0,2014,11,15,2,10,10,discount,True,True,True,True
False,M,66,42000.0,2017,11,6,2,10,7,discount,True,True,True,False
False,F,37,33000.0,2016,10,18,0,0,3,informational,True,True,False,True
False,M,21,74000.0,2016,11,14,0,0,4,informational,True,True,True,False
True,O,47,78000.0,2016,3,10,10,10,7,bogo,True,True,False,True
False,F,91,57000.0,2017,8,17,10,10,5,bogo,True,True,True,True
False,O,60,86000.0,2015,11,27,0,0,4,informational,True,True,True,False
True,F,71,31000.0,2015,10,14,10,10,7,bogo,True,True,False,True
False,M,57,74000.0,2016,6,8,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2018,7,7,3,7,7,discount,True,True,True,True
False,F,68,79000.0,2018,1,26,0,0,3,informational,True,True,False,True
False,M,76,64000.0,2014,4,19,0,0,4,informational,True,True,True,False
False,M,63,84000.0,2018,6,30,2,10,10,discount,True,True,True,True
False,F,68,71000.0,2018,3,14,10,10,5,bogo,True,True,True,True
True,M,20,33000.0,2015,1,22,5,5,7,bogo,True,True,True,False
False,F,74,84000.0,2018,7,4,0,0,4,informational,True,True,True,False
False,F,59,52000.0,2015,9,5,0,0,4,informational,True,True,True,False
False,F,24,39000.0,2015,2,21,10,10,5,bogo,True,True,True,True
True,M,55,53000.0,2016,1,4,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2017,12,24,5,5,7,bogo,True,True,True,False
True,M,58,75000.0,2016,5,25,2,10,10,discount,True,True,True,True
True,M,64,69000.0,2013,7,29,5,5,5,bogo,True,True,True,True
False,M,27,37000.0,2017,12,1,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2018,6,2,2,10,10,discount,True,True,True,True
False,F,46,68000.0,2015,12,9,0,0,4,informational,True,True,True,False
False,M,18,40000.0,2016,4,22,0,0,3,informational,True,True,False,True
False,F,49,75000.0,2018,5,1,0,0,4,informational,True,True,True,False
False,F,118,70598.23,2016,11,27,2,10,7,discount,True,True,True,False
False,F,79,88000.0,2016,5,2,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2017,8,3,2,10,10,discount,True,True,True,True
False,M,48,64000.0,2017,11,26,10,10,7,bogo,True,True,False,True
True,F,25,48000.0,2015,11,21,10,10,7,bogo,True,True,False,True
False,F,68,68000.0,2016,10,26,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2018,5,22,10,10,7,bogo,True,True,False,True
True,M,24,50000.0,2017,12,27,2,10,10,discount,True,True,True,True
False,F,58,51000.0,2016,2,28,0,0,4,informational,True,True,True,False
False,F,118,70598.23,2015,10,28,0,0,3,informational,True,True,False,True
True,M,37,85000.0,2017,4,17,3,7,7,discount,True,True,True,True
False,F,51,108000.0,2017,5,30,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2016,2,26,0,0,4,informational,True,True,True,False
False,M,77,54000.0,2015,10,17,10,10,5,bogo,True,True,True,True
False,M,66,69000.0,2017,9,30,10,10,5,bogo,True,True,True,True
True,F,51,73000.0,2016,4,2,5,5,5,bogo,True,True,True,True
True,F,55,80000.0,2018,1,10,5,20,10,discount,True,False,True,False
True,M,40,78000.0,2015,9,16,10,10,7,bogo,True,True,False,True
False,M,70,68000.0,2017,12,25,2,10,10,discount,True,True,True,True
False,M,24,72000.0,2017,10,17,0,0,3,informational,True,True,False,True
False,M,79,39000.0,2017,11,24,5,5,5,bogo,True,True,True,True
False,M,72,52000.0,2017,11,14,5,5,5,bogo,True,True,True,True
True,O,85,65000.0,2016,11,3,2,10,7,discount,True,True,True,False
False,F,118,70598.23,2017,10,17,0,0,3,informational,True,True,False,True
False,M,86,90000.0,2017,10,8,5,5,7,bogo,True,True,True,False
False,M,58,74000.0,2018,3,28,5,5,7,bogo,True,True,True,False
False,M,47,94000.0,2017,10,13,10,10,5,bogo,True,True,True,True
False,M,46,67000.0,2017,10,15,0,0,4,informational,True,True,True,False
True,F,38,75000.0,2017,9,18,10,10,5,bogo,True,True,True,True
True,F,61,81000.0,2016,9,8,10,10,7,bogo,True,True,False,True
True,F,46,56000.0,2018,1,14,10,10,7,bogo,True,True,False,True
True,M,31,46000.0,2016,6,6,2,10,7,discount,True,True,True,False
True,F,29,33000.0,2016,2,12,10,10,7,bogo,True,True,False,True
True,F,43,68000.0,2016,5,3,2,10,10,discount,True,True,True,True
True,F,118,70598.23,2017,5,31,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2016,11,5,10,10,5,bogo,True,True,True,True
True,M,31,43000.0,2018,1,23,5,5,5,bogo,True,True,True,True
False,F,74,75000.0,2015,9,24,0,0,3,informational,True,True,False,True
True,M,52,72000.0,2017,5,13,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2017,3,2,10,10,5,bogo,True,True,True,True
True,F,34,62000.0,2017,12,5,3,7,7,discount,True,True,True,True
False,F,55,54000.0,2018,4,13,0,0,3,informational,True,True,False,True
True,M,51,49000.0,2015,6,15,2,10,7,discount,True,True,True,False
False,M,56,42000.0,2017,11,1,0,0,3,informational,True,True,False,True
False,F,118,70598.23,2017,5,25,5,20,10,discount,True,False,True,False
False,M,24,33000.0,2017,10,15,2,10,10,discount,True,True,True,True
False,F,53,102000.0,2017,8,31,0,0,3,informational,True,True,False,True
False,M,41,53000.0,2017,9,19,5,5,5,bogo,True,True,True,True
True,M,51,33000.0,2014,5,31,2,10,10,discount,True,True,True,True
False,F,56,77000.0,2018,1,30,3,7,7,discount,True,True,True,True
True,M,26,61000.0,2017,4,13,2,10,10,discount,True,True,True,True
False,F,74,100000.0,2017,12,6,0,0,3,informational,True,True,False,True
True,M,58,82000.0,2017,9,29,10,10,7,bogo,True,True,False,True
False,M,38,84000.0,2018,5,16,0,0,3,informational,True,True,False,True
False,M,48,57000.0,2016,11,30,0,0,4,informational,True,True,True,False
True,F,69,70000.0,2016,3,27,10,10,5,bogo,True,True,True,True
True,M,42,59000.0,2017,12,21,3,7,7,discount,True,True,True,True
False,F,58,54000.0,2018,3,17,10,10,5,bogo,True,True,True,True
True,M,55,81000.0,2014,6,22,10,10,5,bogo,True,True,True,True
False,M,31,53000.0,2018,6,1,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,6,18,2,10,10,discount,True,True,True,True
True,M,37,70000.0,2015,8,3,5,5,7,bogo,True,True,True,False
True,M,56,77000.0,2016,4,2,3,7,7,discount,True,True,True,True
False,F,83,99000.0,2017,12,23,0,0,3,informational,True,True,False,True
True,M,67,75000.0,2016,12,6,5,5,5,bogo,True,True,True,True
True,F,70,65000.0,2017,10,22,3,7,7,discount,True,True,True,True
True,M,94,110000.0,2017,10,25,5,5,5,bogo,True,True,True,True
True,F,63,76000.0,2018,3,4,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2015,9,1,0,0,4,informational,True,True,True,False
False,M,94,95000.0,2017,7,26,0,0,3,informational,True,True,False,True
True,F,70,59000.0,2018,4,5,2,10,10,discount,True,True,True,True
False,M,25,48000.0,2016,2,14,0,0,3,informational,True,True,False,True
False,M,69,47000.0,2014,5,2,0,0,3,informational,True,True,False,True
True,M,51,54000.0,2013,8,11,5,5,7,bogo,True,True,True,False
True,F,42,98000.0,2016,6,14,3,7,7,discount,True,True,True,True
True,F,66,112000.0,2017,12,24,3,7,7,discount,True,True,True,True
True,M,53,111000.0,2016,9,19,2,10,10,discount,True,True,True,True
True,O,71,56000.0,2016,6,7,5,5,5,bogo,True,True,True,True
True,M,46,72000.0,2016,9,14,3,7,7,discount,True,True,True,True
True,F,97,105000.0,2016,10,2,5,5,7,bogo,True,True,True,False
True,F,73,87000.0,2015,9,29,5,5,7,bogo,True,True,True,False
False,M,49,44000.0,2017,10,1,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2018,1,6,5,5,7,bogo,True,True,True,False
False,M,54,76000.0,2017,1,15,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2018,7,25,3,7,7,discount,True,True,True,True
False,F,88,88000.0,2018,5,6,5,5,5,bogo,True,True,True,True
False,F,55,79000.0,2018,6,11,10,10,5,bogo,True,True,True,True
False,M,47,57000.0,2017,1,9,10,10,7,bogo,True,True,False,True
True,M,59,95000.0,2016,4,25,2,10,10,discount,True,True,True,True
False,M,59,74000.0,2017,4,3,0,0,3,informational,True,True,False,True
True,F,55,103000.0,2015,10,16,5,5,5,bogo,True,True,True,True
False,F,118,70598.23,2018,4,15,0,0,3,informational,True,True,False,True
False,F,43,44000.0,2016,7,29,0,0,3,informational,True,True,False,True
True,M,47,86000.0,2017,2,25,10,10,7,bogo,True,True,False,True
False,M,73,58000.0,2018,7,26,5,5,5,bogo,True,True,True,True
True,M,76,64000.0,2017,12,20,2,10,7,discount,True,True,True,False
False,M,70,46000.0,2016,9,19,5,5,5,bogo,True,True,True,True
True,F,70,98000.0,2016,7,17,2,10,7,discount,True,True,True,False
True,M,70,78000.0,2015,12,16,2,10,10,discount,True,True,True,True
True,M,55,92000.0,2018,5,12,2,10,7,discount,True,True,True,False
False,M,48,42000.0,2014,5,22,2,10,10,discount,True,True,True,True
False,M,38,84000.0,2018,5,16,10,10,7,bogo,True,True,False,True
False,F,118,70598.23,2016,10,25,5,5,5,bogo,True,True,True,True
True,M,77,87000.0,2017,12,8,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2013,9,24,2,10,7,discount,True,True,True,False
False,F,68,66000.0,2016,3,31,0,0,3,informational,True,True,False,True
True,F,91,95000.0,2016,8,20,10,10,5,bogo,True,True,True,True
True,O,47,51000.0,2018,4,23,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2015,11,2,5,5,5,bogo,True,True,True,True
True,M,43,71000.0,2015,4,11,5,5,5,bogo,True,True,True,True
True,M,56,90000.0,2017,3,20,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2016,12,11,2,10,10,discount,True,True,True,True
False,M,47,57000.0,2018,1,10,5,5,5,bogo,True,True,True,True
False,M,69,47000.0,2016,5,1,10,10,7,bogo,True,True,False,True
True,F,69,57000.0,2016,8,14,10,10,5,bogo,True,True,True,True
True,F,93,65000.0,2017,3,30,3,7,7,discount,True,True,True,True
True,F,63,71000.0,2015,8,20,3,7,7,discount,True,True,True,True
True,F,118,70598.23,2015,8,14,3,7,7,discount,True,True,True,True
False,F,51,49000.0,2016,8,4,0,0,3,informational,True,True,False,True
True,M,41,91000.0,2016,3,19,2,10,10,discount,True,True,True,True
False,F,118,70598.23,2018,1,13,10,10,5,bogo,True,True,True,True
False,M,56,93000.0,2017,10,28,2,10,7,discount,True,True,True,False
True,F,56,80000.0,2015,8,26,3,7,7,discount,True,True,True,True
False,M,28,32000.0,2017,1,28,0,0,3,informational,True,True,False,True
False,M,74,92000.0,2017,12,2,0,0,4,informational,True,True,True,False
False,M,67,57000.0,2018,7,3,0,0,3,informational,True,True,False,True
True,M,70,67000.0,2014,7,8,5,5,7,bogo,True,True,True,False
True,M,63,119000.0,2016,9,2,3,7,7,discount,True,True,True,True
True,F,118,70598.23,2017,8,6,2,10,7,discount,True,True,True,False
False,M,60,45000.0,2018,4,24,0,0,4,informational,True,True,True,False
True,M,54,113000.0,2016,10,20,5,5,5,bogo,True,True,True,True
False,M,67,74000.0,2014,1,23,2,10,7,discount,True,True,True,False
True,F,55,92000.0,2017,12,22,5,5,5,bogo,True,True,True,True
True,M,50,39000.0,2017,7,18,3,7,7,discount,True,True,True,True
True,M,48,65000.0,2015,7,19,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2015,10,12,5,5,7,bogo,True,True,True,False
False,M,21,71000.0,2018,1,4,2,10,10,discount,True,True,True,True
True,M,19,39000.0,2017,10,28,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2016,12,11,5,5,7,bogo,True,True,True,False
True,F,83,58000.0,2017,3,25,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2017,9,7,0,0,4,informational,True,True,True,False
False,M,49,71000.0,2016,7,16,0,0,4,informational,True,True,True,False
True,M,51,67000.0,2016,6,2,3,7,7,discount,True,True,True,True
False,M,67,89000.0,2018,6,1,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2017,2,19,5,5,7,bogo,True,True,True,False
False,M,21,39000.0,2015,8,19,0,0,4,informational,True,True,True,False
True,F,57,72000.0,2015,8,10,10,10,5,bogo,True,True,True,True
False,F,118,70598.23,2016,9,28,10,10,7,bogo,True,True,False,True
False,F,75,51000.0,2017,8,9,10,10,7,bogo,True,True,False,True
False,M,41,64000.0,2018,7,18,0,0,3,informational,True,True,False,True
False,F,59,53000.0,2018,5,17,0,0,3,informational,True,True,False,True
False,F,57,90000.0,2018,6,5,5,5,5,bogo,True,True,True,True
True,F,64,56000.0,2017,3,12,2,10,10,discount,True,True,True,True
True,M,53,96000.0,2017,5,1,5,5,5,bogo,True,True,True,True
True,M,57,65000.0,2017,6,29,2,10,7,discount,True,True,True,False
False,F,57,55000.0,2017,3,3,2,10,7,discount,True,True,True,False
True,M,55,81000.0,2017,11,14,10,10,5,bogo,True,True,True,True
True,F,35,65000.0,2018,5,31,5,5,5,bogo,True,True,True,True
True,M,78,93000.0,2017,9,21,10,10,7,bogo,True,True,False,True
True,M,41,63000.0,2017,7,14,5,5,7,bogo,True,True,True,False
True,M,82,104000.0,2017,6,23,2,10,10,discount,True,True,True,True
True,M,37,56000.0,2016,6,10,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2017,10,31,5,5,7,bogo,True,True,True,False
False,F,118,70598.23,2018,6,21,5,20,10,discount,True,False,True,False
True,M,53,62000.0,2018,1,11,3,7,7,discount,True,True,True,True
True,F,30,32000.0,2018,6,7,3,7,7,discount,True,True,True,True
False,F,118,70598.23,2017,7,22,10,10,5,bogo,True,True,True,True
False,M,69,61000.0,2016,7,11,0,0,3,informational,True,True,False,True
True,F,69,118000.0,2015,9,28,10,10,7,bogo,True,True,False,True
