,gender,age,income,became_member_on_year,became_member_on_month,became_member_on_day,reward,difficulty,duration,offer_type,email,mobile,web,social,is_offer_completed
370,F,118,70598.23,2017,9,16,10,10,7,bogo,True,True,False,True,False
371,M,67,51000.0,2018,3,1,5,5,7,bogo,True,True,True,False,False
372,F,51,101000.0,2017,11,5,10,10,5,bogo,True,True,True,True,True
373,M,66,101000.0,2016,9,17,5,20,10,discount,True,False,True,False,True
374,M,56,58000.0,2018,2,19,3,7,7,discount,True,True,True,True,False
375,F,118,70598.23,2015,12,9,5,5,7,bogo,True,True,True,False,False
376,F,63,71000.0,2015,12,9,10,10,7,bogo,True,True,False,True,True
377,F,57,43000.0,2017,12,24,0,0,4,informational,True,True,True,False,False
378,F,118,70598.23,2017,8,24,2,10,7,discount,True,True,True,False,False
379,M,66,77000.0,2016,6,27,0,0,4,informational,True,True,True,False,False
380,F,46,51000.0,2018,1,14,3,7,7,discount,True,True,True,True,True
381,F,63,84000.0,2017,3,22,10,10,5,bogo,True,True,True,True,True
382,F,118,70598.23,2015,8,16,10,10,5,bogo,True,True,True,True,False
383,M,40,87000.0,2017,7,27,5,5,5,bogo,True,True,True,True,False
384,M,65,76000.0,2015,9,29,2,10,10,discount,True,True,True,True,True
385,F,64,90000.0,2016,4,21,0,0,4,informational,True,True,True,False,False
386,F,79,57000.0,2016,2,29,3,7,7,discount,True,True,True,True,True
387,F,83,58000.0,2017,3,25,2,10,10,discount,True,True,True,True,True
388,M,55,32000.0,2017,9,30,5,5,5,bogo,True,True,True,True,True
389,M,47,66000.0,2013,12,30,0,0,4,informational,True,True,True,False,False
390,F,118,70598.23,2017,10,16,5,20,10,discount,True,False,True,False,False
391,M,68,85000.0,2015,9,21,5,5,7,bogo,True,True,True,False,False
392,M,26,49000.0,2017,5,14,5,5,5,bogo,True,True,True,True,True
393,F,90,104000.0,2017,8,26,5,5,5,bogo,True,True,True,True,True
394,F,118,70598.23,2017,8,22,10,10,7,bogo,True,True,False,True,False
395,F,30,40000.0,2017,10,15,5,5,7,bogo,True,True,True,False,True
396,M,58,83000.0,2017,9,6,2,10,10,discount,True,True,True,True,True
397,F,21,60000.0,2017,12,7,3,7,7,discount,True,True,True,True,False
398,M,48,42000.0,2014,2,16,2,10,10,discount,True,True,True,True,True
399,F,118,70598.23,2016,10,11,10,10,7,bogo,True,True,False,True,False
400,M,36,62000.0,2014,8,20,5,5,5,bogo,True,True,True,True,True
401,F,86,40000.0,2016,7,15,3,7,7,discount,True,True,True,True,True
402,F,53,55000.0,2017,10,26,2,10,10,discount,True,True,True,True,True
403,M,39,81000.0,2018,2,6,5,5,7,bogo,True,True,True,False,True
404,M,47,62000.0,2017,12,23,3,7,7,discount,True,True,True,True,False
405,F,118,70598.23,2017,2,23,10,10,5,bogo,True,True,True,True,False
406,F,118,70598.23,2016,9,26,10,10,7,bogo,True,True,False,True,False
407,M,23,54000.0,2017,7,28,5,5,5,bogo,True,True,True,True,False
408,F,60,85000.0,2017,6,14,10,10,5,bogo,True,True,True,True,True
409,M,28,59000.0,2017,10,30,2,10,10,discount,True,True,True,True,False
410,F,34,67000.0,2018,4,17,10,10,7,bogo,True,True,False,True,False
411,M,19,33000.0,2015,6,25,5,5,5,bogo,True,True,True,True,True
412,M,43,34000.0,2017,10,2,3,7,7,discount,True,True,True,True,True
413,F,59,36000.0,2017,9,15,2,10,7,discount,True,True,True,False,True
414,M,24,64000.0,2015,4,17,5,5,7,bogo,True,True,True,False,True
415,F,89,99000.0,2016,7,23,0,0,4,informational,True,True,True,False,False
416,F,48,90000.0,2017,12,5,5,5,7,bogo,True,True,True,False,True
417,F,71,73000.0,2017,12,19,5,5,5,bogo,True,True,True,True,True
418,M,58,61000.0,2016,10,19,2,10,10,discount,True,True,True,True,False
419,F,23,62000.0,2018,1,5,0,0,4,informational,True,True,True,False,False
420,F,68,68000.0,2018,3,8,10,10,7,bogo,True,True,False,True,True
421,F,60,88000.0,2017,9,27,5,20,10,discount,True,False,True,False,False
422,F,118,70598.23,2016,5,9,2,10,10,discount,True,True,True,True,True
423,F,94,86000.0,2018,3,21,0,0,4,informational,True,True,True,False,False
424,M,28,35000.0,2017,8,15,2,10,10,discount,True,True,True,True,False
425,O,51,80000.0,2017,9,25,2,10,7,discount,True,True,True,False,True
426,M,52,80000.0,2017,10,22,0,0,3,informational,True,True,False,True,False
427,M,71,61000.0,2016,8,12,5,20,10,discount,True,False,True,False,True
428,M,47,52000.0,2018,1,9,3,7,7,discount,True,True,True,True,True
429,M,20,52000.0,2018,6,23,0,0,3,informational,True,True,False,True,False
430,F,68,97000.0,2017,9,24,0,0,4,informational,True,True,True,False,False
431,M,49,50000.0,2016,5,14,10,10,5,bogo,True,True,True,True,False
432,M,24,59000.0,2018,3,19,2,10,10,discount,True,True,True,True,False
433,M,90,89000.0,2017,9,9,3,7,7,discount,True,True,True,True,False
434,F,33,30000.0,2017,8,19,5,5,5,bogo,True,True,True,True,True
435,M,62,79000.0,2017,7,30,0,0,4,informational,True,True,True,False,False
436,F,93,38000.0,2018,2,28,3,7,7,discount,True,True,True,True,True
437,M,74,55000.0,2017,9,23,0,0,3,informational,True,True,False,True,False
438,F,118,70598.23,2018,1,11,0,0,4,informational,True,True,True,False,False
439,M,52,56000.0,2016,4,14,0,0,4,informational,True,True,True,False,False
440,M,31,43000.0,2018,7,14,2,10,10,discount,True,True,True,True,True
441,M,21,43000.0,2018,7,3,0,0,3,informational,True,True,False,True,False
442,F,51,81000.0,2015,8,23,10,10,5,bogo,True,True,True,True,True
443,F,30,42000.0,2017,11,22,2,10,10,discount,True,True,True,True,False
444,F,63,44000.0,2016,7,19,0,0,4,informational,True,True,True,False,False
445,M,48,45000.0,2017,12,3,0,0,3,informational,True,True,False,True,False
446,F,118,70598.23,2017,8,27,10,10,5,bogo,True,True,True,True,False
447,M,63,50000.0,2017,8,22,5,5,5,bogo,True,True,True,True,False
448,F,44,51000.0,2017,1,19,3,7,7,discount,True,True,True,True,True
449,F,83,109000.0,2016,6,16,0,0,3,informational,True,True,False,True,False
450,F,20,30000.0,2016,8,24,0,0,3,informational,True,True,False,True,False
451,M,51,67000.0,2017,11,12,2,10,10,discount,True,True,True,True,False
452,M,78,35000.0,2018,7,21,5,5,7,bogo,True,True,True,False,False
453,F,77,119000.0,2017,12,29,2,10,7,discount,True,True,True,False,True
454,F,41,57000.0,2017,3,23,10,10,5,bogo,True,True,True,True,True
455,F,63,55000.0,2017,9,14,10,10,7,bogo,True,True,False,True,True
456,F,88,51000.0,2018,5,24,2,10,10,discount,True,True,True,True,True
457,M,58,114000.0,2016,8,16,10,10,7,bogo,True,True,False,True,True
458,M,32,53000.0,2016,6,4,3,7,7,discount,True,True,True,True,True
459,M,52,43000.0,2017,1,17,2,10,10,discount,True,True,True,True,True
460,M,29,41000.0,2017,9,3,0,0,3,informational,True,True,False,True,False
461,M,42,51000.0,2016,8,3,10,10,5,bogo,True,True,True,True,True
462,M,23,54000.0,2017,7,28,2,10,10,discount,True,True,True,True,False
463,M,54,86000.0,2017,7,27,3,7,7,discount,True,True,True,True,True
464,M,58,38000.0,2017,5,28,5,5,5,bogo,True,True,True,True,False
465,M,55,109000.0,2016,3,18,0,0,3,informational,True,True,False,True,False
466,F,68,76000.0,2017,9,28,0,0,3,informational,True,True,False,True,False
467,M,38,31000.0,2015,5,13,5,5,7,bogo,True,True,True,False,True
468,M,60,57000.0,2013,8,21,2,10,7,discount,True,True,True,False,True
469,F,118,70598.23,2016,4,26,2,10,7,discount,True,True,True,False,False
470,M,32,40000.0,2015,1,8,2,10,10,discount,True,True,True,True,True
471,M,33,57000.0,2018,2,13,10,10,5,bogo,True,True,True,True,False
472,F,70,76000.0,2017,10,25,0,0,4,informational,True,True,True,False,False
473,M,72,45000.0,2018,1,22,2,10,10,discount,True,True,True,True,True
474,M,68,46000.0,2017,10,9,5,5,7,bogo,True,True,True,False,False
475,F,62,78000.0,2017,3,23,3,7,7,discount,True,True,True,True,True
476,M,76,43000.0,2018,1,8,2,10,10,discount,True,True,True,True,True
477,F,60,88000.0,2016,12,14,3,7,7,discount,True,True,True,True,True
478,M,34,34000.0,2018,5,28,10,10,7,bogo,True,True,False,True,True
479,F,118,70598.23,2017,1,21,10,10,5,bogo,True,True,True,True,False
480,M,65,76000.0,2015,9,29,5,5,5,bogo,True,True,True,True,True
481,M,69,53000.0,2016,9,15,5,5,5,bogo,True,True,True,True,True
482,F,40,62000.0,2017,10,4,2,10,10,discount,True,True,True,True,False
483,M,49,39000.0,2017,11,23,10,10,5,bogo,True,True,True,True,False
484,F,34,47000.0,2016,5,21,3,7,7,discount,True,True,True,True,True
485,F,30,47000.0,2017,10,2,10,10,5,bogo,True,True,True,True,False
486,F,55,101000.0,2015,10,22,10,10,7,bogo,True,True,False,True,True
487,M,52,73000.0,2016,3,17,10,10,5,bogo,True,True,True,True,True
488,M,50,92000.0,2015,10,30,10,10,5,bogo,True,True,True,True,True
489,M,54,36000.0,2017,4,2,10,10,7,bogo,True,True,False,True,True
490,M,29,41000.0,2018,4,16,10,10,5,bogo,True,True,True,True,False
491,F,118,70598.23,2016,4,8,5,5,7,bogo,True,True,True,False,False
492,M,52,53000.0,2017,10,19,10,10,5,bogo,True,True,True,True,True
493,M,51,95000.0,2017,2,11,5,5,7,bogo,True,True,True,False,True
494,M,34,71000.0,2014,10,21,10,10,5,bogo,True,True,True,True,False
495,F,62,88000.0,2018,6,25,2,10,10,discount,True,True,True,True,False
496,M,50,68000.0,2015,6,30,5,5,7,bogo,True,True,True,False,True
497,M,34,31000.0,2014,11,15,2,10,10,discount,True,True,True,True,True
498,M,66,42000.0,2017,11,6,2,10,7,discount,True,True,True,False,False
499,F,37,33000.0,2016,10,18,0,0,3,informational,True,True,False,True,False
500,M,21,74000.0,2016,11,14,0,0,4,informational,True,True,True,False,False
501,O,47,78000.0,2016,3,10,10,10,7,bogo,True,True,False,True,True
502,F,91,57000.0,2017,8,17,10,10,5,bogo,True,True,True,True,False
503,O,60,86000.0,2015,11,27,0,0,4,informational,True,True,True,False,False
504,F,71,31000.0,2015,10,14,10,10,7,bogo,True,True,False,True,True
505,M,57,74000.0,2016,6,8,0,0,3,informational,True,True,False,True,False
506,F,118,70598.23,2018,7,7,3,7,7,discount,True,True,True,True,False
507,F,68,79000.0,2018,1,26,0,0,3,informational,True,True,False,True,False
508,M,76,64000.0,2014,4,19,0,0,4,informational,True,True,True,False,False
509,M,63,84000.0,2018,6,30,2,10,10,discount,True,True,True,True,False
510,F,68,71000.0,2018,3,14,10,10,5,bogo,True,True,True,True,False
511,M,20,33000.0,2015,1,22,5,5,7,bogo,True,True,True,False,True
512,F,74,84000.0,2018,7,4,0,0,4,informational,True,True,True,False,False
513,F,59,52000.0,2015,9,5,0,0,4,informational,True,True,True,False,False
514,F,24,39000.0,2015,2,21,10,10,5,bogo,True,True,True,True,False
515,M,55,53000.0,2016,1,4,5,5,7,bogo,True,True,True,False,True
516,F,118,70598.23,2017,12,24,5,5,7,bogo,True,True,True,False,False
517,M,58,75000.0,2016,5,25,2,10,10,discount,True,True,True,True,True
518,M,64,69000.0,2013,7,29,5,5,5,bogo,True,True,True,True,True
519,M,27,37000.0,2017,12,1,10,10,7,bogo,True,True,False,True,False
520,F,118,70598.23,2018,6,2,2,10,10,discount,True,True,True,True,False
521,F,46,68000.0,2015,12,9,0,0,4,informational,True,True,True,False,False
522,M,18,40000.0,2016,4,22,0,0,3,informational,True,True,False,True,False
523,F,49,75000.0,2018,5,1,0,0,4,informational,True,True,True,False,False
524,F,118,70598.23,2016,11,27,2,10,7,discount,True,True,True,False,False
525,F,79,88000.0,2016,5,2,0,0,3,informational,True,True,False,True,False
526,F,118,70598.23,2017,8,3,2,10,10,discount,True,True,True,True,False
527,M,48,64000.0,2017,11,26,10,10,7,bogo,True,True,False,True,False
528,F,25,48000.0,2015,11,21,10,10,7,bogo,True,True,False,True,True
529,F,68,68000.0,2016,10,26,2,10,7,discount,True,True,True,False,False
530,F,118,70598.23,2018,5,22,10,10,7,bogo,True,True,False,True,False
531,M,24,50000.0,2017,12,27,2,10,10,discount,True,True,True,True,True
532,F,58,51000.0,2016,2,28,0,0,4,informational,True,True,True,False,False
533,F,118,70598.23,2015,10,28,0,0,3,informational,True,True,False,True,False
534,M,37,85000.0,2017,4,17,3,7,7,discount,True,True,True,True,True
535,F,51,108000.0,2017,5,30,0,0,3,informational,True,True,False,True,False
536,F,118,70598.23,2016,2,26,0,0,4,informational,True,True,True,False,False
537,M,77,54000.0,2015,10,17,10,10,5,bogo,True,True,True,True,False
538,M,66,69000.0,2017,9,30,10,10,5,bogo,True,True,True,True,False
539,F,51,73000.0,2016,4,2,5,5,5,bogo,True,True,True,True,True
540,F,55,80000.0,2018,1,10,5,20,10,discount,True,False,True,False,True
541,M,40,78000.0,2015,9,16,10,10,7,bogo,True,True,False,True,True
542,M,70,68000.0,2017,12,25,2,10,10,discount,True,True,True,True,False
543,M,24,72000.0,2017,10,17,0,0,3,informational,True,True,False,True,False
544,M,79,39000.0,2017,11,24,5,5,5,bogo,True,True,True,True,False
545,M,72,52000.0,2017,11,14,5,5,5,bogo,True,True,True,True,False
546,O,85,65000.0,2016,11,3,2,10,7,discount,True,True,True,False,True
547,F,118,70598.23,2017,10,17,0,0,3,informational,True,True,False,True,False
548,M,86,90000.0,2017,10,8,5,5,7,bogo,True,True,True,False,False
549,M,58,74000.0,2018,3,28,5,5,7,bogo,True,True,True,False,False
550,M,47,94000.0,2017,10,13,10,10,5,bogo,True,True,True,True,False
551,M,46,67000.0,2017,10,15,0,0,4,informational,True,True,True,False,False
552,F,38,75000.0,2017,9,18,10,10,5,bogo,True,True,True,True,True
553,F,61,81000.0,2016,9,8,10,10,7,bogo,True,True,False,True,True
554,F,46,56000.0,2018,1,14,10,10,7,bogo,True,True,False,True,True
555,M,31,46000.0,2016,6,6,2,10,7,discount,True,True,True,False,True
556,F,29,33000.0,2016,2,12,10,10,7,bogo,True,True,False,True,True
557,F,43,68000.0,2016,5,3,2,10,10,discount,True,True,True,True,True
558,F,118,70598.23,2017,5,31,5,5,5,bogo,True,True,True,True,True
559,F,118,70598.23,2016,11,5,10,10,5,bogo,True,True,True,True,False
560,M,31,43000.0,2018,1,23,5,5,5,bogo,True,True,True,True,True
561,F,74,75000.0,2015,9,24,0,0,3,informational,True,True,False,True,False
562,M,52,72000.0,2017,5,13,2,10,10,discount,True,True,True,True,True
563,F,118,70598.23,2017,3,2,10,10,5,bogo,True,True,True,True,False
564,F,34,62000.0,2017,12,5,3,7,7,discount,True,True,True,True,True
565,F,55,54000.0,2018,4,13,0,0,3,informational,True,True,False,True,False
566,M,51,49000.0,2015,6,15,2,10,7,discount,True,True,True,False,True
567,M,56,42000.0,2017,11,1,0,0,3,informational,True,True,False,True,False
568,F,118,70598.23,2017,5,25,5,20,10,discount,True,False,True,False,False
569,M,24,33000.0,2017,10,15,2,10,10,discount,True,True,True,True,False
570,F,53,102000.0,2017,8,31,0,0,3,informational,True,True,False,True,False
571,M,41,53000.0,2017,9,19,5,5,5,bogo,True,True,True,True,False
572,M,51,33000.0,2014,5,31,2,10,10,discount,True,True,True,True,True
573,F,56,77000.0,2018,1,30,3,7,7,discount,True,True,True,True,False
574,M,26,61000.0,2017,4,13,2,10,10,discount,True,True,True,True,True
575,F,74,100000.0,2017,12,6,0,0,3,informational,True,True,False,True,False
576,M,58,82000.0,2017,9,29,10,10,7,bogo,True,True,False,True,True
577,M,38,84000.0,2018,5,16,0,0,3,informational,True,True,False,True,False
578,M,48,57000.0,2016,11,30,0,0,4,informational,True,True,True,False,False
579,F,69,70000.0,2016,3,27,10,10,5,bogo,True,True,True,True,True
580,M,42,59000.0,2017,12,21,3,7,7,discount,True,True,True,True,True
581,F,58,54000.0,2018,3,17,10,10,5,bogo,True,True,True,True,False
582,M,55,81000.0,2014,6,22,10,10,5,bogo,True,True,True,True,True
583,M,31,53000.0,2018,6,1,10,10,5,bogo,True,True,True,True,False
584,F,118,70598.23,2018,6,18,2,10,10,discount,True,True,True,True,False
585,M,37,70000.0,2015,8,3,5,5,7,bogo,True,True,True,False,True
586,M,56,77000.0,2016,4,2,3,7,7,discount,True,True,True,True,True
587,F,83,99000.0,2017,12,23,0,0,3,informational,True,True,False,True,False
588,M,67,75000.0,2016,12,6,5,5,5,bogo,True,True,True,True,True
589,F,70,65000.0,2017,10,22,3,7,7,discount,True,True,True,True,True
590,M,94,110000.0,2017,10,25,5,5,5,bogo,True,True,True,True,True
591,F,63,76000.0,2018,3,4,2,10,10,discount,True,True,True,True,True
592,F,118,70598.23,2015,9,1,0,0,4,informational,True,True,True,False,False
593,M,94,95000.0,2017,7,26,0,0,3,informational,True,True,False,True,False
594,F,70,59000.0,2018,4,5,2,10,10,discount,True,True,True,True,True
595,M,25,48000.0,2016,2,14,0,0,3,informational,True,True,False,True,False
596,M,69,47000.0,2014,5,2,0,0,3,informational,True,True,False,True,False
597,M,51,54000.0,2013,8,11,5,5,7,bogo,True,True,True,False,True
598,F,42,98000.0,2016,6,14,3,7,7,discount,True,True,True,True,True
599,F,66,112000.0,2017,12,24,3,7,7,discount,True,True,True,True,True
600,M,53,111000.0,2016,9,19,2,10,10,discount,True,True,True,True,True
601,O,71,56000.0,2016,6,7,5,5,5,bogo,True,True,True,True,True
602,M,46,72000.0,2016,9,14,3,7,7,discount,True,True,True,True,True
603,F,97,105000.0,2016,10,2,5,5,7,bogo,True,True,True,False,True
604,F,73,87000.0,2015,9,29,5,5,7,bogo,True,True,True,False,True
605,M,49,44000.0,2017,10,1,10,10,7,bogo,True,True,False,True,False
606,F,118,70598.23,2018,1,6,5,5,7,bogo,True,True,True,False,False
607,M,54,76000.0,2017,1,15,10,10,5,bogo,True,True,True,True,False
608,F,118,70598.23,2018,7,25,3,7,7,discount,True,True,True,True,False
609,F,88,88000.0,2018,5,6,5,5,5,bogo,True,True,True,True,False
610,F,55,79000.0,2018,6,11,10,10,5,bogo,True,True,True,True,False
611,M,47,57000.0,2017,1,9,10,10,7,bogo,True,True,False,True,False
612,M,59,95000.0,2016,4,25,2,10,10,discount,True,True,True,True,True
613,M,59,74000.0,2017,4,3,0,0,3,informational,True,True,False,True,False
614,F,55,103000.0,2015,10,16,5,5,5,bogo,True,True,True,True,True
615,F,118,70598.23,2018,4,15,0,0,3,informational,True,True,False,True,False
616,F,43,44000.0,2016,7,29,0,0,3,informational,True,True,False,True,False
617,M,47,86000.0,2017,2,25,10,10,7,bogo,True,True,False,True,True
618,M,73,58000.0,2018,7,26,5,5,5,bogo,True,True,True,True,False
619,M,76,64000.0,2017,12,20,2,10,7,discount,True,True,True,False,True
620,M,70,46000.0,2016,9,19,5,5,5,bogo,True,True,True,True,False
621,F,70,98000.0,2016,7,17,2,10,7,discount,True,True,True,False,True
622,M,70,78000.0,2015,12,16,2,10,10,discount,True,True,True,True,True
623,M,55,92000.0,2018,5,12,2,10,7,discount,True,True,True,False,True
624,M,48,42000.0,2014,5,22,2,10,10,discount,True,True,True,True,False
625,M,38,84000.0,2018,5,16,10,10,7,bogo,True,True,False,True,False
626,F,118,70598.23,2016,10,25,5,5,5,bogo,True,True,True,True,False
627,M,77,87000.0,2017,12,8,10,10,5,bogo,True,True,True,True,True
628,F,118,70598.23,2013,9,24,2,10,7,discount,True,True,True,False,False
629,F,68,66000.0,2016,3,31,0,0,3,informational,True,True,False,True,False
630,F,91,95000.0,2016,8,20,10,10,5,bogo,True,True,True,True,True
631,O,47,51000.0,2018,4,23,10,10,5,bogo,True,True,True,True,True
632,F,118,70598.23,2015,11,2,5,5,5,bogo,True,True,True,True,False
633,M,43,71000.0,2015,4,11,5,5,5,bogo,True,True,True,True,True
634,M,56,90000.0,2017,3,20,2,10,10,discount,True,True,True,True,True
635,F,118,70598.23,2016,12,11,2,10,10,discount,True,True,True,True,False
636,M,47,57000.0,2018,1,10,5,5,5,bogo,True,True,True,True,False
637,M,69,47000.0,2016,5,1,10,10,7,bogo,True,True,False,True,False
638,F,69,57000.0,2016,8,14,10,10,5,bogo,True,True,True,True,True
639,F,93,65000.0,2017,3,30,3,7,7,discount,True,True,True,True,True
640,F,63,71000.0,2015,8,20,3,7,7,discount,True,True,True,True,True
641,F,118,70598.23,2015,8,14,3,7,7,discount,True,True,True,True,True
642,F,51,49000.0,2016,8,4,0,0,3,informational,True,True,False,True,False
643,M,41,91000.0,2016,3,19,2,10,10,discount,True,True,True,True,True
644,F,118,70598.23,2018,1,13,10,10,5,bogo,True,True,True,True,False
645,M,56,93000.0,2017,10,28,2,10,7,discount,True,True,True,False,False
646,F,56,80000.0,2015,8,26,3,7,7,discount,True,True,True,True,True
647,M,28,32000.0,2017,1,28,0,0,3,informational,True,True,False,True,False
648,M,74,92000.0,2017,12,2,0,0,4,informational,True,True,True,False,False
649,M,67,57000.0,2018,7,3,0,0,3,informational,True,True,False,True,False
650,M,70,67000.0,2014,7,8,5,5,7,bogo,True,True,True,False,True
651,M,63,119000.0,2016,9,2,3,7,7,discount,True,True,True,True,True
652,F,118,70598.23,2017,8,6,2,10,7,discount,True,True,True,False,True
653,M,60,45000.0,2018,4,24,0,0,4,informational,True,True,True,False,False
